"","Valid_LIB.C.150","pezAlpes.phy.tip.label","Alien_origin","rep.1..length.pezAlpes.phy.tip.label..","Endemic","Ecrins.NP","Summits","Persistent","Under.Ice","Plat.de.la.Selle","Barre.des.Ecrins","La.Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale.Ailefroide","Brevoort","Burlan","Rocher.de.la.Selle","Choisy","Muraillette","Rateau","Lauvitel"
"1208","Symphyotrichum_novi-belgii","Symphyotrichum_novi_belgii","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","Symphytum_officinale","Symphytum_officinale","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210","Symphytum_tuberosum","Symphytum_tuberosum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211","Tanacetum_corymbosum","Tanacetum_corymbosum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212","Taraxacum_alpinum","Taraxacum_alpinum","",1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"1213","Taraxacum_dissectum","Taraxacum_dissectum","",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1214","Taraxacum_erythrospermum","Taraxacum_erythrospermum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215","Taraxacum_fulvum","Taraxacum_fulvum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1216","Taraxacum_lapponicum","Taraxacum_lapponicum","North Eurasia",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1217","Taraxacum_montanum","Taraxacum_montanum","Persia, Asia",0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"1218","Taraxacum_officinale","Taraxacum_officinale","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1219","Taraxacum_rubicundum","Taraxacum_rubicundum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","Taraxacum_sellandii","Taraxacum_sellandii","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221","Taxus_baccata","Taxus_baccata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","Telephium_imperati","Telephium_imperati","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","Teucrium_chamaedrys","Teucrium_chamaedrys","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","Teucrium_montanum","Chamaedrys_montana","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","Teucrium_scordium","Teucrium_scordium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226","Teucrium_scorodonia","Teucrium_scorodonia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227","Thalictrum_aquilegiifolium","Thalictrum_aquilegiifolium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1228","Thalictrum_foetidum","Thalictrum_foetidum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229","Thalictrum_minus","Thalictrum_minus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230","Thalictrum_simplex","Thalictrum_simplex","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231","Thesium_alpinum","Thesium_alpinum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232","Thesium_humifusum","Thesium_humifusum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233","Thesium_linophyllon","Thesium_linophyllon","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","Thlaspi_arvense","Thlaspi_arvense","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1235","Thymus_oenipontanus","Thymus_oenipontanus","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236","Thymus_praecox","Thymus_praecox","",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"1237","Thymus_pulegioides","Thymus_pulegioides","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238","Thymus_serpyllum","Thymus_serpyllum","",1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"1239","Thymus_striatus","Thymus_striatus","Eurasia",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1240","Tilia_cordata","Tilia_cordata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241","Tilia_platyphyllos","Tilia_platyphyllos","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1242","Tofieldia_calyculata","Tofieldia_calyculata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243","Tolpis_staticifolia","Tolpis_staticifolia","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1244","Torilis_japonica","Torilis_japonica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1245","Tozzia_alpina","Tozzia_alpina","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246","Tragopogon_crocifolius","Tragopogon_crocifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","Tragopogon_dubius","Tragopogon_dubius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248","Tragopogon_porrifolius","Tragopogon_porrifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249","Tragopogon_pratensis","Tragopogon_pratensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1250","Traunsteinera_globosa","Orchites_globosa","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251","Trichophorum_alpinum","Trichophorum_alpinum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1252","Trichophorum_cespitosum","Trichophorum_cespitosum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253","Trifolium_alpestre","Trifolium_alpestre","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254","Trifolium_alpinum","Trifolium_alpinum","",1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1255","Trifolium_angulatum","Trifolium_pallescens","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1256","Trifolium_arvense","Trifolium_arvense","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257","Trifolium_aureum","Trifolium_aureum","",1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"1258","Trifolium_diffusum","Trifolium_diffusum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259","Trifolium_medium","Trifolium_medium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260","Trifolium_ochroleucon","Trifolium_ochroleucon","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1261","Trifolium_patens","Trifolium_spadiceum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262","Trifolium_pratense","Trifolium_pratense","",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1263","Trifolium_repens","Trifolium_repens","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1264","Trifolium_rubens","Trifolium_rubens","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1265","Trifolium_saxatile","Trifolium_saxatile","",0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266","Trifolium_thalii","Trifolium_thalii","",1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
"1267","Triglochin_palustris","Triglochin_palustre","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268","Trigonella_officinalis","Melilotus_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1269","Trinia_glauca","Trinia_glauca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1270","Trisetum_distichophyllum","Trisetaria_distichophylla","",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"1271","Trisetum_flavescens","Trisetum_flavescens","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1272","Trisetum_spicatum_subsp._ovatipaniculatum","Trisetum_spicatum","",1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1273","Triticum_aestivum","Triticum_aestivum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1274","Triticum_turgidum_subsp._durum","Triticum_durum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1275","Trollius_europaeus","Trollius_europaeus","",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1276","Tulipa_sylvestris","Tulipa_sylvestris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277","Turritis_glabra","Turritis_glabra","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278","Tussilago_farfara","Tussilago_farfara","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1279","Typha_latifolia","Typha_latifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280","Ulmus_minor","Ulmus_glabra","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1281","Urtica_dioica","Urtica_dioica","",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1282","Vaccinium_myrtillus","Vaccinium_myrtillus","",1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
"1283","Vaccinium_uliginosum","Vaccinium_uliginosum","",1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"1284","Vaccinium_vitis-idaea","Vaccinium_vitis_idaea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285","Valeriana_dioica","Valeriana_dioica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286","Valeriana_montana","Valeriana_montana","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1287","Valeriana_officinalis","Valeriana_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288","Valeriana_saliunca","Valeriana_saliunca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289","Valeriana_tripteris","Valeriana_tripteris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290","Valeriana_tuberosa","Valeriana_tuberosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291","Valerianella_dentata","Valerianella_dentata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","Valerianella_locusta","Valerianella_locusta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293","Veratrum_album","Veratrum_album","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1294","Verbascum_chaixii","Verbascum_chaixii","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295","Verbascum_lychnitis","Verbascum_lychnitis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296","Verbascum_nigrum","Verbascum_nigrum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1297","Verbascum_pulverulentum","Verbascum_pulverulentum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1298","Verbascum_thapsus","Verbascum_thapsus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1299","Verbena_officinalis","Verbena_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1300","Veronica_agrestis","Veronica_agrestis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1301","Veronica_allionii","Veronica_allionii","",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1302","Veronica_alpina","Veronica_alpina","",1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"1303","Veronica_anagallis-aquatica","Veronica_anagallis_aquatica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304","Veronica_aphylla","Veronica_aphylla","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1305","Veronica_arvensis","Veronica_arvensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1306","Veronica_austriaca","Veronica_austriaca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1307","Veronica_beccabunga","Veronica_beccabunga","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1308","Veronica_bellidioides","Veronica_bellidioides","",1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1309","Veronica_chamaedrys","Veronica_chamaedrys","",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","Veronica_fruticans","Veronica_fruticans","",1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
"1311","Veronica_fruticulosa","Veronica_fruticulosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312","Veronica_hederifolia","Veronica_hederifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","Veronica_officinalis","Veronica_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314","Veronica_persica","Veronica_persica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Veronica_serpyllifolia","Veronica_serpyllifolia","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1316","Veronica_spicata","Veronica_spicata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","Veronica_triphyllos","Veronica_triphyllos","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","Veronica_urticifolia","Veronica_urticifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","Veronica_verna","Veronica_verna","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320","Viburnum_lantana","Viburnum_lantana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1321","Viburnum_opulus","Viburnum_opulus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322","Vicia_cracca","Vicia_cracca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1323","Vicia_hirsuta","Vicia_hirsuta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324","Vicia_hybrida","Vicia_hybrida","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325","Vicia_onobrychioides","Vicia_onobrychioides","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1326","Vicia_sativa","Vicia_sativa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1327","Vicia_sepium","Vicia_sepium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328","Vicia_tenuifolia","Vicia_tenuifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","Vinca_minor","Vinca_minor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330","Vincetoxicum_hirundinaria","Vincetoxicum_hirundinaria","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1331","Viola_biflora","Viola_biflora","",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1332","Viola_calcarata","Viola_calcarata","",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1333","Viola_canina","Viola_canina","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1334","Viola_hirta","Viola_hirta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335","Viola_laricicola","Viola_laricicola","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336","Viola_mirabilis","Viola_mirabilis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337","Viola_odorata","Viola_odorata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338","Viola_palustris","Viola_palustris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339","Viola_pyrenaica","Viola_pyrenaica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","Viola_reichenbachiana","Viola_reichenbachiana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1341","Viola_riviniana","Viola_riviniana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342","Viola_rupestris","Viola_rupestris","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1343","Viola_suavis","Viola_suavis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344","Viola_tricolor","Viola_tricolor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1345","Viscum_album","Viscum_album","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346","Woodsia_alpina","Woodsia_alpina","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1347","Xeranthemum_inapertum","Xeranthemum_inapertum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
